iso	chr	start	end
Gd_04985-ea	chr1004	1132623	1138413
Gd_04985-ea	chr1004	1139033	1139370
Gd_04985-ea	chr1004	1193761	1196462
Gd_04985-ea	chr1004	1196490	1208315
Gd_04985-ea	chr1004	1209937	1210048
Gd_04985-ea	chr1004	1216880	1217037
Gd_04985-ea	chr1004	1221930	1222060
Gd_04985-ea	chr1004	1229393	1251505
Gd_04985-ea	chr1004	1251521	1256680
Gd_04985-ea	chr1004	1341789	1372100
Gd_04985-ea	chr1004	1401230	1437245
Gd_04985-ea	chr1004	1437352	1440217
Gd_04985-ea	chr1004	1440248	1457931
Gd_04985-ea	chr1004	1457963	1513675
Gd_04985-ea	chr1004	1519836	1528174
Gd_04985-ea	chr1004	1530017	1544047
Gd_04985-ea	chr1004	1544156	1548430
Gd_04985-ea	chr1004	1595431	1606049
Gd_04985-ea	chr1004	1612469	1613525
Gd_04985-ea	chr1004	1613549	1636860
Gd_04985-ea	chr1004	1636874	1642903
Gd_04985-ea	chr1004	1644897	1647406
Gd_04985-ea	chr1004	1649249	1652485
Gd_04985-ea	chr1004	1697532	1754170
Gd_04985-ea	chr1004	1754185	1754972
Gd_04985-ea	chr1004	1755053	1760792
Gd_04985-ea	chr1004	1760808	1786297
Gd_04985-ea	chr1004	1786334	1789108
Gd_04985-ea	chr1004	1789479	1798467
Gd_04985-ea	chr1004	1802250	1805556
Gd_04985-ea	chr1004	1870259	1902205
Gd_04985-ea	chr1004	1906014	1918033
Gd_04985-ea	chr1004	1929688	1985677
Gd_04985-ea	chr1004	2170389	2174349
Gd_04985-ea	chr1004	2174453	2182877
Gd_04985-ea	chr1004	2183018	2183510
Gd_04985-ea	chr1004	2184190	2184438
Gd_04985-ea	chr1004	2185048	2188001
Gd_04985-ea	chr1004	2188482	2203380
Gd_04985-ea	chr1004	2203861	2205036
Gd_04985-ea	chr1004	2205566	2206174
Gd_04985-ea	chr1004	2206280	2206731
Gd_04985-ea	chr1004	2206818	2208587
Gd_04985-ea	chr1004	2371127	2399367
Gd_04985-ea	chr1004	2447635	2454880
Gd_04985-ea	chr1004	2454899	2463177
Gd_04985-ea	chr1004	2463658	2464609
Gd_04985-ea	chr1004	2648618	2673581
Gd_04985-ea	chr1004	2680658	2704472
Gd_04985-ea	chr1004	2706574	2713971
Gd_04985-ea	chr1004	2715921	2716218
Gd_04985-ea	chr1004	2716254	2719757
Gd_04985-ea	chr1004	2719777	2745171
Gd_04985-ea	chr1004	2746125	2747414
Gd_04985-ea	chr1004	2748317	2749063
Gd_04985-ea	chr1004	2796886	2869766
Gd_04985-ea	chr1004	2872376	2903032
Gd_04985-ea	chr1004	2904193	2910555
Gd_04985-ea	chr1004	2910757	2915228
Gd_04985-ea	chr1004	2915285	2924317
Gd_04985-ea	chr1004	2932657	2944496
Gd_04985-ea	chr1004	2972867	3003216
Gd_04985-ea	chr1005	7786	38981
Gd_04985-ea	chr1005	75445	94936
Gd_04985-ea	chr1005	547262	553059
Gd_04985-ea	chr1005	556727	558012
Gd_04985-ea	chr1005	744828	751919
Gd_04985-ea	chr1005	817503	826285
Gd_04985-ea	chr1005	826302	842874
Gd_04985-ea	chr1005	842891	846309
Gd_04985-ea	chr1005	846790	864077
Gd_04985-ea	chr1005	864595	865202
Gd_04985-ea	chr1005	870460	871764
Gd_04985-ea	chr1005	873758	895286
Gd_04985-ea	chr1005	895774	915550
Gd_04985-ea	chr1005	916912	933756
Gd_04985-ea	chr1005	953421	957051
Gd_04985-ea	chr1005	1003410	1011430
Gd_04985-ea	chr1005	1015332	1047036
Gd_04985-ea	chr1005	1049270	1086608
Gd_04985-ea	chr1005	1092180	1094661
Gd_04985-ea	chr1005	1122669	1151044
Gd_04985-ea	chr1005	1230006	1252523
Gd_04985-ea	chr1005	1252540	1315126
Gd_04985-ea	chr1005	1321035	1336104
Gd_04985-ea	chr1005	1337087	1357874
Gd_04985-ea	chr1005	1373578	1377975
Gd_04985-ea	chr1005	1379837	1382490
Gd_04985-ea	chr1005	1382501	1387036
Gd_04985-ea	chr1005	1388567	1390781
Gd_04985-ea	chr1005	1397713	1432883
Gd_04985-ea	chr1005	1432894	1441582
Gd_04985-ea	chr1005	1442913	1485347
Gd_04985-ea	chr1005	1487039	1487876
Gd_04985-ea	chr1005	1488824	1498653
Gd_04985-ea	chr1005	1498682	1613644
Gd_04985-ea	chr1005	1613657	1617533
Gd_04985-ea	chr1005	1617555	1625338
Gd_04985-ea	chr1005	1625364	1696501
Gd_04985-ea	chr1005	1696535	1698225
Gd_04985-ea	chr1005	1698244	1702671
Gd_04985-ea	chr1005	1702703	1728107
Gd_04985-ea	chr1005	1728258	1729185
Gd_04985-ea	chr1005	1736190	1738957
Gd_04985-ea	chr1005	1742802	1751722
Gd_04985-ea	chr1005	1900973	1911261
Gd_04985-ea	chr1005	1911277	1920018
Gd_04985-ea	chr1005	2025284	2055358
Gd_04985-ea	chr1005	2063513	2067710
Gd_04985-ea	chr1005	2119760	2119934
Gd_04985-ea	chr1005	2144690	2144937
Gd_04985-ea	chr1005	2144959	2149838
Gd_04985-ea	chr1005	2150239	2166709
Gd_04985-ea	chr1005	2169830	2180484
Gd_04985-ea	chr1005	2223961	2233049
Gd_04985-ea	chr1005	2297048	2324200
Gd_04985-ea	chr1005	2324288	2376411
Gd_04985-ea	chr1005	2376766	2390154
Gd_04985-ea	chr1005	2397838	2402249
Gd_04985-ea	chr1005	2402274	2434548
Gd_04985-ea	chr1005	2529029	2558416
Gd_04985-ea	chr1005	2882671	2883262
Gd_04985-ea	chr1005	2900597	2911383
Gd_04985-ea	chr1005	2911396	2918153
Gd_04985-ea	chr1005	2926370	2926515
Gd_04985-ea	chr1006	27685	28861
Gd_04985-ea	chr1006	114533	119495
Gd_04985-ea	chr1006	281691	281885
Gd_04985-ea	chr1006	288618	289993
Gd_04985-ea	chr1006	290388	307566
Gd_04985-ea	chr1006	307804	311791
Gd_04985-ea	chr1006	313019	313240
Gd_04985-ea	chr1006	521909	522803
Gd_04985-ea	chr1006	569468	572415
Gd_04985-ea	chr1006	575118	590309
Gd_04985-ea	chr1006	745494	747127
Gd_04985-ea	chr1006	845557	872138
Gd_04985-ea	chr1006	872159	877319
Gd_04985-ea	chr1006	877392	877675
Gd_04985-ea	chr1006	1305077	1327755
Gd_04985-ea	chr1006	1330767	1333610
Gd_04985-ea	chr1006	1410650	1421154
Gd_04985-ea	chr1006	1423148	1453501
Gd_04985-ea	chr1006	1455495	1477673
Gd_04985-ea	chr1006	1477722	1551606
Gd_04985-ea	chr1006	1551617	1570544
Gd_04985-ea	chr1006	2184651	2203568
Gd_04985-ea	chr1006	2308712	2329785
Gd_04985-ea	chr1006	2329872	2332756
Gd_04985-ea	chr1006	2341431	2342027
Gd_04985-ea	chr1006	2343261	2343781
Gd_04985-ea	chr1006	2345153	2356937
Gd_04985-ea	chr1006	2387565	2390362
Gd_04985-ea	chr1006	2398791	2402876
Gd_04985-ea	chr1006	2402909	2411953
Gd_04985-ea	chr1006	2412046	2422027
Gd_04985-ea	chr1006	2422771	2427012
Gd_04985-ea	chr1006	2619423	2623904
Gd_04985-ea	chr1006	2629163	2642402
Gd_04985-ea	chr1006	2697624	2701216
Gd_04985-ea	chr1006	2701556	2733321
Gd_04985-ea	chr1006	2734324	2741772
Gd_04985-ea	chr1006	2744695	2746412
Gd_04985-ea	chr1006	2767756	2773861
Gd_04985-ea	chr1006	2778765	2794650
Gd_04985-ea	chr1006	2822206	2829725
Gd_04985-ea	chr1006	2831109	2833224
Gd_04985-ea	chr1006	3052664	3053502
Gd_04985-ea	chr1007	156500	163166
Gd_04985-ea	chr1007	181689	191909
Gd_04985-ea	chr1007	193968	195782
Gd_04985-ea	chr1007	195794	197089
Gd_04985-ea	chr1007	198952	202709
Gd_04985-ea	chr1007	202751	203557
Gd_04985-ea	chr1007	213453	218425
Gd_04985-ea	chr1007	224157	230375
Gd_04985-ea	chr1007	232372	235404
Gd_04985-ea	chr1007	235750	237621
Gd_04985-ea	chr1007	237667	237798
Gd_04985-ea	chr1007	237875	238375
Gd_04985-ea	chr1007	238893	244203
Gd_04985-ea	chr1007	317282	319095
Gd_04985-ea	chr1007	319966	326976
Gd_04985-ea	chr1007	326995	329711
Gd_04985-ea	chr1007	374984	379836
Gd_04985-ea	chr1007	379854	399171
Gd_04985-ea	chr1007	400502	406026
Gd_04985-ea	chr1007	411822	418656
Gd_04985-ea	chr1007	418667	419413
Gd_04985-ea	chr1007	419449	470792
Gd_04985-ea	chr1007	475669	480538
Gd_04985-ea	chr1007	480968	506746
Gd_04985-ea	chr1007	506768	515942
Gd_04985-ea	chr1007	516308	547762
Gd_04985-ea	chr1007	547782	549519
Gd_04985-ea	chr1007	549610	582858
Gd_04985-ea	chr1007	588349	592818
Gd_04985-ea	chr1007	592845	615612
Gd_04985-ea	chr1007	617344	622417
Gd_04985-ea	chr1007	622808	629555
Gd_04985-ea	chr1007	636078	636347
Gd_04985-ea	chr1007	636865	641125
Gd_04985-ea	chr1007	641186	643099
Gd_04985-ea	chr1007	643137	651906
Gd_04985-ea	chr1007	653581	716436
Gd_04985-ea	chr1007	803392	820297
Gd_04985-ea	chr1007	823359	889636
Gd_04985-ea	chr1007	1025990	1083810
Gd_04985-ea	chr1007	1090411	1109606
Gd_04985-ea	chr1007	1109644	1121259
Gd_04985-ea	chr1007	1121274	1145807
Gd_04985-ea	chr1007	1373257	1373630
Gd_04985-ea	chr1007	1375316	1375886
Gd_04985-ea	chr1007	1536030	1536449
Gd_04985-ea	chr1007	1537389	1538098
Gd_04985-ea	chr1007	1538672	1539585
Gd_04985-ea	chr1007	1542174	1542786
Gd_04985-ea	chr1007	1549312	1550464
Gd_04985-ea	chr1007	1665264	1669768
Gd_04985-ea	chr1007	1669801	1672452
Gd_04985-ea	chr1007	1672489	1712194
Gd_04985-ea	chr1007	1712594	1728566
Gd_04985-ea	chr1007	1728616	1729333
Gd_04985-ea	chr1007	1729349	1729688
Gd_04985-ea	chr1007	1729721	1747905
Gd_04985-ea	chr1007	1925285	1927623
Gd_04985-ea	chr1007	1934757	1938321
Gd_04985-ea	chr1007	1939824	1949409
Gd_04985-ea	chr1007	1949426	1959797
Gd_04985-ea	chr1008	27252	27543
Gd_04985-ea	chr1008	29406	39863
Gd_04985-ea	chr1008	39912	46371
Gd_04985-ea	chr1008	46534	81191
Gd_04985-ea	chr1008	83054	120465
Gd_04985-ea	chr1008	141613	142407
Gd_04985-ea	chr1008	144270	156895
Gd_04985-ea	chr1008	253826	260842
Gd_04985-ea	chr1008	263501	267326
Gd_04985-ea	chr1008	276596	287479
Gd_04985-ea	chr1008	287497	310431
Gd_04985-ea	chr1008	310578	325261
Gd_04985-ea	chr1008	325272	325393
Gd_04985-ea	chr1008	332127	342553
Gd_04985-ea	chr1008	342572	354480
Gd_04985-ea	chr1008	354552	392039
Gd_04985-ea	chr1008	392056	399321
Gd_04985-ea	chr1008	399403	413688
Gd_04985-ea	chr1008	415850	419291
Gd_04985-ea	chr1008	434854	435502
Gd_04985-ea	chr1008	438290	458011
Gd_04985-ea	chr1008	458029	467624
Gd_04985-ea	chr1008	481511	492983
Gd_04985-ea	chr1008	493502	502403
Gd_04985-ea	chr1008	502421	508836
Gd_04985-ea	chr1008	511041	516975
Gd_04985-ea	chr1008	517020	518048
Gd_04985-ea	chr1008	518073	520183
Gd_04985-ea	chr1008	527256	546104
Gd_04985-ea	chr1008	546125	566185
Gd_04985-ea	chr1008	567127	576194
Gd_04985-ea	chr1008	576213	592381
Gd_04985-ea	chr1008	592395	624658
Gd_04985-ea	chr1008	624968	637885
Gd_04985-ea	chr1008	639748	643898
Gd_04985-ea	chr1008	643971	663536
Gd_04985-ea	chr1008	664993	667625
Gd_04985-ea	chr1008	667658	685539
Gd_04985-ea	chr1008	1334714	1345706
Gd_04985-ea	chr1008	1352869	1367439
Gd_04985-ea	chr1008	1368226	1388531
Gd_04985-ea	chr1008	1390118	1391217
Gd_04985-ea	chr1008	1395576	1414972
Gd_04985-ea	chr1008	1415598	1470766
Gd_04985-ea	chr1008	1507532	1519210
Gd_04985-ea	chr1008	1523140	1525428
Gd_04985-ea	chr1008	1550897	1555567
Gd_04985-ea	chr1008	1555719	1606534
Gd_04985-ea	chr1008	1607231	1633145
Gd_04985-ea	chr1008	1635008	1647565
Gd_04985-ea	chr1008	1766583	1769529
Gd_04985-ea	chr1008	1778126	1793659
Gd_04985-ea	chr1009	38214	40519
Gd_04985-ea	chr1009	41828	53721
Gd_04985-ea	chr1009	54713	81983
Gd_04985-ea	chr1009	82048	82151
Gd_04985-ea	chr1009	83008	84584
Gd_04985-ea	chr1009	85011	86166
Gd_04985-ea	chr1009	86259	86840
Gd_04985-ea	chr1009	87387	88503
Gd_04985-ea	chr1009	90384	113076
Gd_04985-ea	chr1009	115244	115674
Gd_04985-ea	chr1009	448422	450900
Gd_04985-ea	chr1009	451292	464729
Gd_04985-ea	chr1009	891819	907061
Gd_04985-ea	chr1009	907143	925887
Gd_04985-ea	chr1009	927881	951480
Gd_04985-ea	chr1009	953692	964193
Gd_04985-ea	chr1009	964228	1066448
Gd_04985-ea	chr1009	1069129	1091526
Gd_04985-ea	chr1009	1093861	1094745
Gd_04985-ea	chr1009	1094776	1096067
Gd_04985-ea	chr1009	1097930	1098558
Gd_04985-ea	chr1009	1099891	1100673
Gd_04985-ea	chr1009	1101174	1103588
Gd_04985-ea	chr1009	1104374	1104709
Gd_04985-ea	chr1009	1108573	1109311
Gd_04985-ea	chr1009	1291150	1310627
Gd_04985-ea	chr1009	1310641	1328744
Gd_04985-ea	chr1009	1328820	1333664
Gd_04985-ea	chr1009	1341461	1373813
Gd_04985-ea	chr1009	1378564	1381530
Gd_04985-ea	chr1009	1381594	1383227
Gd_04985-ea	chr1009	1383299	1392800
Gd_04985-ea	chr1009	1392837	1395144
Gd_04985-ea	chr1009	1402832	1406079
Gd_04985-ea	chr1009	1408074	1420332
Gd_04985-ea	chr1009	1427337	1434810
Gd_04985-ea	chr1009	1437745	1440567
Gd_04985-ea	chr1009	1440654	1445567
Gd_04985-ea	chr1009	1445673	1457795
Gd_04985-ea	chr1009	1457826	1463679
Gd_04985-ea	chr1009	1463697	1504530
Gd_04985-ea	chr1009	1504547	1506793
Gd_04985-ea	chr1009	1506843	1540704
Gd_04985-ea	chr1009	1540726	1542226
Gd_04985-ea	chr1009	1542253	1544708
Gd_04985-ea	chr1009	1546551	1576231
Gd_04985-ea	chr1009	1576242	1589199
Gd_04985-ea	chr1009	1591042	1623599
Gd_04985-ea	chr1009	1623805	1682494
Gd_04985-ea	chr1009	1682535	1683197
Gd_04985-ea	chr1009	1683229	1686488
Gd_04985-ea	chr1009	1686505	1715199
Gd_04985-ea	chr1009	1744960	1745980
Gd_04985-ea	chr1009	1747965	1753624
Gd_04985-ea	chr1009	1754105	1773443
Gd_04985-ea	chr1009	1773593	1800985
Gd_04985-ea	chr1009	1901563	1912799
Gd_04985-ea	chr1009	1914475	1916565
Gd_04985-ea	chr1009	1954211	1964968
Gd_04985-ea	chr1009	1965001	2001876
Gd_04985-ea	chr1009	2004785	2005161
Gd_04985-ea	chr1009	2005194	2011353
Gd_04985-ea	chr1009	2012025	2012227
Gd_04985-ea	chr1009	2012274	2014772
Gd_04985-ea	chr1009	2014793	2019309
Gd_04985-ea	chr1009	2019320	2029300
Gd_04985-ea	chr1009	2034620	2035544
Gd_04985-ea	chr1009	2036348	2051875
Gd_04985-ea	chr1009	2058887	2060194
Gd_04985-ea	chr1009	2066586	2067584
Gd_04985-ea	chr1009	2125941	2127432
Gd_04985-ea	chr1009	2127467	2133691
Gd_04985-ea	chr1009	2133930	2134488
Gd_04985-ea	chr1009	2134922	2141798
Gd_04985-ea	chr1010	286126	289206
Gd_04985-ea	chr1010	390062	391093
Gd_04985-ea	chr1010	398829	400547
Gd_04985-ea	chr1010	400655	403246
Gd_04985-ea	chr1010	403261	414973
Gd_04985-ea	chr1010	568645	575709
Gd_04985-ea	chr1010	578490	598352
Gd_04985-ea	chr1010	1052926	1078796
Gd_04985-ea	chr1010	1078807	1092235
Gd_04985-ea	chr1010	1220987	1225044
Gd_04985-ea	chr1011	16572	61938
Gd_04985-ea	chr1011	64315	68478
Gd_04985-ea	chr1011	69277	81006
Gd_04985-ea	chr1011	96670	100916
Gd_04985-ea	chr1011	104939	106475
Gd_04985-ea	chr1011	109207	112813
Gd_04985-ea	chr1011	116547	117795
Gd_04985-ea	chr1011	117809	127066
Gd_04985-ea	chr1011	127227	127452
Gd_04985-ea	chr1011	127496	142859
Gd_04985-ea	chr1011	142948	149819
Gd_04985-ea	chr1011	150761	150861
Gd_04985-ea	chr1011	151597	155508
Gd_04985-ea	chr1011	155617	157617
Gd_04985-ea	chr1011	157693	161244
Gd_04985-ea	chr1011	161256	162797
Gd_04985-ea	chr1011	164791	168810
Gd_04985-ea	chr1011	168843	226236
Gd_04985-ea	chr1011	226720	227203
Gd_04985-ea	chr1011	227220	233924
Gd_04985-ea	chr1011	240657	279192
Gd_04985-ea	chr1011	314819	328359
Gd_04985-ea	chr1011	332252	342884
Gd_04985-ea	chr1011	344878	368155
Gd_04985-ea	chr1011	368188	373660
Gd_04985-ea	chr1011	373937	380346
Gd_04985-ea	chr1011	399102	404092
Gd_04985-ea	chr1011	405675	406806
Gd_04985-ea	chr1011	424521	426394
Gd_04985-ea	chr1011	426780	427481
Gd_04985-ea	chr1011	428424	431324
Gd_04985-ea	chr1011	431757	431940
Gd_04985-ea	chr1011	432096	434770
Gd_04985-ea	chr1011	435702	440782
Gd_04985-ea	chr1011	440933	442377
Gd_04985-ea	chr1011	616857	622210
Gd_04985-ea	chr1011	622250	626282
Gd_04985-ea	chr1011	674529	722749
Gd_04985-ea	chr1011	952269	977597
Gd_04985-ea	chr1011	1744708	1745582
Gd_04985-ea	chr1011	1746429	1747042
Gd_04985-ea	chr1011	1810234	1852790
Gd_04985-ea	chr1011	1852802	1888157
Gd_04985-ea	chr1011	1888168	1895620
Gd_04985-ea	chr1011	1895646	1896439
Gd_04985-ea	chr1011	1897458	1899523
Gd_04985-ea	chr1011	1901386	1912523
Gd_04985-ea	chr1011	2083722	2085680
Gd_04985-ea	chr1011	2086611	2088107
Gd_04985-ea	chr1011	2088412	2110794
Gd_04985-ea	chr1011	2113920	2121823
Gd_04985-ea	chr1012	57292	84840
Gd_04985-ea	chr1012	85836	94341
Gd_04985-ea	chr1012	95010	128314
Gd_04985-ea	chr1012	129482	134171
Gd_04985-ea	chr1012	135715	137361
Gd_04985-ea	chr1012	138271	138745
Gd_04985-ea	chr1012	138995	151223
Gd_04985-ea	chr1012	172100	180033
Gd_04985-ea	chr1012	191929	203046
Gd_04985-ea	chr1012	238748	246238
Gd_04985-ea	chr1012	249684	296486
Gd_04985-ea	chr1012	300724	337349
Gd_04985-ea	chr1012	339279	353377
Gd_04985-ea	chr1012	353639	409934
Gd_04985-ea	chr1012	410892	418525
Gd_04985-ea	chr1012	487814	489285
Gd_04985-ea	chr1012	489317	489543
Gd_04985-ea	chr1012	491548	492196
Gd_04985-ea	chr1012	524604	525224
Gd_04985-ea	chr1012	529657	530166
Gd_04985-ea	chr1012	530177	531217
Gd_04985-ea	chr1012	531526	534948
Gd_04985-ea	chr1012	534966	535450
Gd_04985-ea	chr1012	559418	564416
Gd_04985-ea	chr1012	564666	587872
Gd_04985-ea	chr1012	588019	592664
Gd_04985-ea	chr1012	594214	604213
Gd_04985-ea	chr1012	608767	633373
Gd_04985-ea	chr1012	637864	640490
Gd_04985-ea	chr1012	692076	694824
Gd_04985-ea	chr1012	727110	729740
Gd_04985-ea	chr1012	729757	744267
Gd_04985-ea	chr1012	820995	829880
Gd_04985-ea	chr1012	830375	867942
Gd_04985-ea	chr1012	870846	871143
Gd_04985-ea	chr1012	875374	881948
Gd_04985-ea	chr1012	1024549	1025683
Gd_04985-ea	chr1012	1025726	1033537
Gd_04985-ea	chr1012	1051307	1067242
Gd_04985-ea	chr1012	1067634	1068349
Gd_04985-ea	chr1012	1069055	1069162
Gd_04985-ea	chr1012	1072867	1083524
Gd_04985-ea	chr1012	1089527	1138391
Gd_04985-ea	chr1012	1143182	1147928
Gd_04985-ea	chr1012	1163197	1165519
Gd_04985-ea	chr1012	1172252	1174774
Gd_04985-ea	chr1012	1179685	1182584
Gd_04985-ea	chr1012	1276176	1278125
Gd_04985-ea	chr1012	1420828	1424851
Gd_04985-ea	chr1012	1445731	1451589
Gd_04985-ea	chr1012	1496447	1507784
Gd_04985-ea	chr1013	20811	25868
Gd_04985-ea	chr1013	26761	30021
Gd_04985-ea	chr1013	105736	114909
Gd_04985-ea	chr1013	123191	126586
Gd_04985-ea	chr1013	136490	145314
Gd_04985-ea	chr1013	146345	208560
Gd_04985-ea	chr1013	215291	273285
Gd_04985-ea	chr1013	276084	277797
Gd_04985-ea	chr1013	280827	285288
Gd_04985-ea	chr1013	369861	422643
Gd_04985-ea	chr1013	422838	434304
Gd_04985-ea	chr1013	434359	437629
Gd_04985-ea	chr1013	440320	464870
Gd_04985-ea	chr1013	464892	473640
Gd_04985-ea	chr1013	473985	476378
Gd_04985-ea	chr1013	476597	483006
Gd_04985-ea	chr1013	483262	484244
Gd_04985-ea	chr1013	485575	492954
Gd_04985-ea	chr1013	492966	500501
Gd_04985-ea	chr1013	500521	519882
Gd_04985-ea	chr1013	524029	556904
Gd_04985-ea	chr1013	563770	565109
Gd_04985-ea	chr1013	565917	566206
Gd_04985-ea	chr1013	566512	568596
Gd_04985-ea	chr1013	568638	609178
Gd_04985-ea	chr1013	609239	610086
Gd_04985-ea	chr1013	610103	614350
Gd_04985-ea	chr1013	614363	615498
Gd_04985-ea	chr1013	615904	617686
Gd_04985-ea	chr1013	617771	635334
Gd_04985-ea	chr1013	742221	764571
Gd_04985-ea	chr1013	1132479	1141458
Gd_04985-ea	chr1013	1357568	1386556
Gd_04985-ea	chr1013	1386573	1413587
Gd_04985-ea	chr1013	1413599	1421674
Gd_04985-ea	chr1013	1424351	1427202
Gd_04985-ea	chr1013	1427303	1427879
Gd_04985-ea	chr1013	1427895	1436121
Gd_04985-ea	chr1013	1436152	1462394
Gd_04985-ea	chr1013	1463232	1481175
Gd_04985-ea	chr1013	1481216	1499864
Gd_04985-ea	chr1013	1500933	1533834
Gd_04985-ea	chr1013	1533880	1535143
Gd_04985-ea	chr1013	1535504	1539966
Gd_04985-ea	chr1013	1540571	1554287
Gd_04985-ea	chr1013	1554330	1628479
Gd_04985-ea	chr1013	1678408	1678867
Gd_04985-ea	chr1013	1685907	1686404
Gd_04985-ea	chr1013	1695348	1700622
Gd_04985-ea	chr1013	1701564	1703995
Gd_04985-ea	chr1013	1704617	1712144
Gd_04985-ea	chr1013	1712193	1713346
Gd_04985-ea	chr1013	1713379	1735633
Gd_04985-ea	chr1013	1735814	1776744
Gd_04985-ea	chr1013	1776760	1777215
Gd_04985-ea	chr1013	1777240	1794490
Gd_04985-ea	chr1013	1801224	1802268
Gd_04985-ea	chr1013	1802305	1802891
Gd_04985-ea	chr1013	1802923	1841709
Gd_04985-ea	chr1013	1841762	1853114
Gd_04985-ea	chr1013	1853613	1933058
Gd_04985-ea	chr1013	1933347	1944081
Gd_04985-ea	chr1013	1950868	1951161
Gd_04985-ea	chr1013	1952370	1954201
Gd_04985-ea	chr1013	1955082	1955481
Gd_04985-ea	chr1013	1955557	1975778
Gd_04985-ea	chr1013	1979946	1980329
Gd_04985-ea	chr1013	1983980	1990599
Gd_04985-ea	chr1013	2006301	2008313
Gd_04985-ea	chr1013	2009186	2035236
Gd_04985-ea	chr1013	2037602	2063652
Gd_04985-ea	chr1013	2073080	2073412
Gd_04985-ea	chr1013	2074170	2079732
Gd_04985-ea	chr1013	2143047	2159052
Gd_04985-ea	chr1013	2176437	2176931
Gd_04985-ea	chr1013	2178418	2201196
Gd_04985-ea	chr1013	2201221	2204236
Gd_04985-ea	chr1014	7097	7433
Gd_04985-ea	chr1014	8564	8993
Gd_04985-ea	chr1014	22186	24131
Gd_04985-ea	chr1014	24396	25226
Gd_04985-ea	chr1014	225940	232350
Gd_04985-ea	chr1014	232917	234532
Gd_04985-ea	chr1014	234558	236663
Gd_04985-ea	chr1014	246666	247302
Gd_04985-ea	chr1014	247323	247830
Gd_04985-ea	chr1014	254012	266129
Gd_04985-ea	chr1014	267352	281329
Gd_04985-ea	chr1014	283694	286577
Gd_04985-ea	chr1014	286758	288375
Gd_04985-ea	chr1014	290148	292134
Gd_04985-ea	chr1014	294203	343771
Gd_04985-ea	chr1014	343791	355840
Gd_04985-ea	chr1014	378696	393147
Gd_04985-ea	chr1014	633007	634460
Gd_04985-ea	chr1014	636500	637436
Gd_04985-ea	chr1014	1480038	1480191
Gd_04985-ea	chr1014	1526500	1528496
Gd_04985-ea	chr1014	1588487	1590732
Gd_04985-ea	chr1014	1592595	1608440
Gd_04985-ea	chr1014	1615172	1618391
Gd_04985-ea	chr1014	1618403	1629721
Gd_04985-ea	chr1014	1629738	1632712
Gd_04985-ea	chr1014	1656499	1660904
Gd_04985-ea	chr1014	1660924	1664729
Gd_04985-ea	chr1014	1671462	1671710
Gd_04985-ea	chr1014	1671751	1682796
Gd_04985-ea	chr1014	1689661	1717427
Gd_04985-ea	chr1014	1720991	1722181
Gd_04985-ea	chr1014	1723541	1726182
Gd_04985-ea	chr1014	1729359	1736608
Gd_04985-ea	chr1015	10032	18325
Gd_04985-ea	chr1015	23571	76173
Gd_04985-ea	chr1015	85889	123016
Gd_04985-ea	chr1015	123318	138237
Gd_04985-ea	chr1015	138274	172369
Gd_04985-ea	chr1015	188724	193453
Gd_04985-ea	chr1015	195780	198449
Gd_04985-ea	chr1015	199935	200151
Gd_04985-ea	chr1015	202173	206928
Gd_04985-ea	chr1015	233728	294934
Gd_04985-ea	chr1015	297670	378903
Gd_04985-ea	chr1015	378974	381839
Gd_04985-ea	chr1015	381920	389217
Gd_04985-ea	chr1015	391545	392601
Gd_04985-ea	chr1015	399546	399762
Gd_04985-ea	chr1015	399889	438236
Gd_04985-ea	chr1015	570662	572571
Gd_04985-ea	chr1015	572949	580034
Gd_04985-ea	chr1015	580053	584507
Gd_04985-ea	chr1015	616445	700092
Gd_04985-ea	chr1015	701541	702568
Gd_04985-ea	chr1015	705591	706897
Gd_04985-ea	chr1015	707346	707879
Gd_04985-ea	chr1015	708273	708395
Gd_04985-ea	chr1015	709072	738450
Gd_04985-ea	chr1015	745136	796356
Gd_04985-ea	chr1015	798352	798702
Gd_04985-ea	chr1015	798746	798986
Gd_04985-ea	chr1015	799046	799233
Gd_04985-ea	chr1015	872745	878891
Gd_04985-ea	chr1015	885623	887882
Gd_04985-ea	chr1015	887919	891019
Gd_04985-ea	chr1015	1015586	1019611
Gd_04985-ea	chr1015	1060375	1060994
Gd_04985-ea	chr1015	1072328	1073195
Gd_04985-ea	chr1015	1073311	1100617
Gd_04985-ea	chr1015	1102437	1127465
Gd_04985-ea	chr1015	1127946	1132363
Gd_04985-ea	chr1015	1155457	1160498
Gd_04985-ea	chr1015	1174728	1181574
Gd_04985-ea	chr1015	1181821	1206436
Gd_04985-ea	chr1015	1206784	1234435
Gd_04985-ea	chr1015	1247276	1305631
Gd_04985-ea	chr1015	1305668	1306123
Gd_04985-ea	chr1015	1306141	1306418
Gd_04985-ea	chr1015	1308412	1326849
Gd_04985-ea	chr1015	1330993	1360836
Gd_04985-ea	chr1015	1363605	1364257
Gd_04985-ea	chr1015	1364585	1426641
Gd_04986-cc	chr1001	50688	50900
Gd_04986-cc	chr1001	58394	61899
Gd_04986-cc	chr1001	124295	126449
Gd_04986-cc	chr1001	126844	127350
Gd_04986-cc	chr1001	127589	133635
Gd_04986-cc	chr1001	133656	135089
